Text,Label
"Management has green light the next step.",APPROVED
"Everything looks upheld and good to go.",APPROVED
"We have consented your proposal.",APPROVED
"We are pleased to confirmed the partnership.",APPROVED
"approve all aspects have been reviewed carefully.",APPROVED
"support the project has been successfully completed.",APPROVED
"Your plan is confirmed and ready to proceed.",APPROVED
"agree all aspects have been reviewed carefully.",APPROVED
"confirmed the project has been successfully completed.",APPROVED
"Your plan is supported and ready to proceed.",APPROVED
"We are pleased to agreed the partnership.",APPROVED
"Management has ratified the next step.",APPROVED
"It has been officially accepted.",APPROVED
"It has been officially ratified.",APPROVED
"We are pleased to consented the partnership.",APPROVED
"Management has give the green light the next step.",APPROVED
"Management has endorsed the next step.",APPROVED
"Management has accept the next step.",APPROVED
"green light the project has been successfully completed.",APPROVED
"This process is now okay for the next phase.",APPROVED
"Your request is endorse.",APPROVED
"Management has okay the next step.",APPROVED
"Your request is give the green light.",APPROVED
"This process is now approved of for the next phase.",APPROVED
"go-ahead all aspects have been reviewed carefully.",APPROVED
"Our team green light the changes proposed.",APPROVED
"okayed all aspects have been reviewed carefully.",APPROVED
"We are pleased to validated the partnership.",APPROVED
"Your plan is approved and ready to proceed.",APPROVED
"The document has been thoroughly endorsed.",APPROVED
"Management has approved the next step.",APPROVED
"We are pleased to endorse the partnership.",APPROVED
"We have sanction your proposal.",APPROVED
"Everything looks accepted and good to go.",APPROVED
"The committee support the decision unanimously.",APPROVED
"Management has permit the next step.",APPROVED
"Your plan is validated and ready to proceed.",APPROVED
"Your plan is approved of and ready to proceed.",APPROVED
"We have validated your proposal.",APPROVED
"Your plan is approve of and ready to proceed.",APPROVED
"We have favour your proposal.",APPROVED
"We have green light your proposal.",APPROVED
"It has been officially give the green light.",APPROVED
"upheld the revised version has been accepted.",APPROVED
"Management has support the next step.",APPROVED
"accepted the project has been successfully completed.",APPROVED
"The committee go-ahead the decision unanimously.",APPROVED
"We are pleased to permitted the partnership.",APPROVED
"Everything looks give the green light and good to go.",APPROVED
"Your request is ratify.",APPROVED
"ratify all aspects have been reviewed carefully.",APPROVED
"This process is now supported for the next phase.",APPROVED
"Your plan is validate and ready to proceed.",APPROVED
"The document has been thoroughly permit.",APPROVED
"Your request is ratified.",APPROVED
"The document has been thoroughly favoured.",APPROVED
"This process is now permitted for the next phase.",APPROVED
"ok all aspects have been reviewed carefully.",APPROVED
"Your plan is accept and ready to proceed.",APPROVED
"We are pleased to okay the partnership.",APPROVED
"This process is now approve for the next phase.",APPROVED
"It has been officially okay.",APPROVED
"Our team permitted the changes proposed.",APPROVED
"permit the project has been successfully completed.",APPROVED
"Your plan is give the go-ahead and ready to proceed.",APPROVED
"It has been officially uphold.",APPROVED
"It has been officially favoured.",APPROVED
"confirm the revised version has been accepted.",APPROVED
"Our team accept the changes proposed.",APPROVED
"Our team okay the changes proposed.",APPROVED
"Everything looks validate and good to go.",APPROVED
"The document has been thoroughly approve of.",APPROVED
"This process is now uphold for the next phase.",APPROVED
"Everything looks support and good to go.",APPROVED
"confirmed the revised version has been accepted.",APPROVED
"It has been officially go-ahead.",APPROVED
"This process is now ratify for the next phase.",APPROVED
"The committee sanctioned the decision unanimously.",APPROVED
"It has been officially upheld.",APPROVED
"The document has been thoroughly endorse.",APPROVED
"The committee approve the decision unanimously.",APPROVED
"validate all aspects have been reviewed carefully.",APPROVED
"Your plan is favour and ready to proceed.",APPROVED
"supported the revised version has been accepted.",APPROVED
"green light all aspects have been reviewed carefully.",APPROVED
"confirm the project has been successfully completed.",APPROVED
"We are pleased to sanction the partnership.",APPROVED
"ratify the project has been successfully completed.",APPROVED
"The committee confirm the decision unanimously.",APPROVED
"supported the project has been successfully completed.",APPROVED
"Our team upheld the changes proposed.",APPROVED
"Management has consented the next step.",APPROVED
"Your plan is endorsed and ready to proceed.",APPROVED
"Your plan is sanction and ready to proceed.",APPROVED
"okay all aspects have been reviewed carefully.",APPROVED
"Everything looks endorse and good to go.",APPROVED
"This process is now accepted for the next phase.",APPROVED
"It has been officially agree.",APPROVED
"This process is now go-ahead for the next phase.",APPROVED
"Our team agree the changes proposed.",APPROVED
"This process is now consent for the next phase.",APPROVED
"Our team permit the changes proposed.",APPROVED
"We are pleased to sanctioned the partnership.",APPROVED
"ok the revised version has been accepted.",APPROVED
"Your plan is upheld and ready to proceed.",APPROVED
"okay the project has been successfully completed.",APPROVED
"approved the revised version has been accepted.",APPROVED
"We are pleased to ratified the partnership.",APPROVED
"The document has been thoroughly go-ahead.",APPROVED
"The committee favour the decision unanimously.",APPROVED
"We are pleased to give the go-ahead the partnership.",APPROVED
"okayed the project has been successfully completed.",APPROVED
"This process is now agree for the next phase.",APPROVED
"Management has validate the next step.",APPROVED
"endorse the revised version has been accepted.",APPROVED
"Your request is approved of.",APPROVED
"The document has been thoroughly ok.",APPROVED
"Our team ratify the changes proposed.",APPROVED
"Your plan is green light and ready to proceed.",APPROVED
"consented the revised version has been accepted.",APPROVED
"This process is now validated for the next phase.",APPROVED
"This process is now support for the next phase.",APPROVED
"Everything looks okayed and good to go.",APPROVED
"Management has approve of the next step.",APPROVED
"The document has been thoroughly accepted.",APPROVED
"give the go-ahead the project has been successfully completed.",APPROVED
"Our team favoured the changes proposed.",APPROVED
"Your request is supported.",APPROVED
"validated the project has been successfully completed.",APPROVED
"The document has been thoroughly sanctioned.",APPROVED
"This process is now okayed for the next phase.",APPROVED
"The committee give the green light the decision unanimously.",APPROVED
"permit the revised version has been accepted.",APPROVED
"The document has been thoroughly confirm.",APPROVED
"Everything looks ratify and good to go.",APPROVED
"The committee okay the decision unanimously.",APPROVED
"agree the project has been successfully completed.",APPROVED
"sanction the revised version has been accepted.",APPROVED
"validate the project has been successfully completed.",APPROVED
"We are pleased to give the green light the partnership.",APPROVED
"Your request is uphold.",APPROVED
"It has been officially sanction.",APPROVED
"Our team agreed the changes proposed.",APPROVED
"Your plan is consent and ready to proceed.",APPROVED
"Everything looks green light and good to go.",APPROVED
"Your plan is uphold and ready to proceed.",APPROVED
"We are pleased to approve the partnership.",APPROVED
"The document has been thoroughly agree.",APPROVED
"The document has been thoroughly approved.",APPROVED
"We have validate your proposal.",APPROVED
"Everything looks endorsed and good to go.",APPROVED
"The committee endorse the decision unanimously.",APPROVED
"Management has ratify the next step.",APPROVED
"We have accepted your proposal.",APPROVED
"Your plan is give the green light and ready to proceed.",APPROVED
"Everything looks agreed and good to go.",APPROVED
"Your plan is go-ahead and ready to proceed.",APPROVED
"Everything looks approve and good to go.",APPROVED
"We have approve your proposal.",APPROVED
"We are pleased to approved the partnership.",APPROVED
"The document has been thoroughly sanction.",APPROVED
"We are pleased to confirm the partnership.",APPROVED
"permitted the project has been successfully completed.",APPROVED
"We have endorse your proposal.",APPROVED
"The committee give the go-ahead the decision unanimously.",APPROVED
"Our team support the changes proposed.",APPROVED
"upheld the project has been successfully completed.",APPROVED
"accept the revised version has been accepted.",APPROVED
"This process is now ok for the next phase.",APPROVED
"Management has okayed the next step.",APPROVED
"Our team go-ahead the changes proposed.",APPROVED
"The document has been thoroughly approve.",APPROVED
"accepted all aspects have been reviewed carefully.",APPROVED
"We are pleased to endorsed the partnership.",APPROVED
"Your plan is support and ready to proceed.",APPROVED
"Your request is confirmed.",APPROVED
"give the green light the revised version has been accepted.",APPROVED
"It has been officially supported.",APPROVED
"Our team ok the changes proposed.",APPROVED
"Management has agreed the next step.",APPROVED
"The document has been thoroughly supported.",APPROVED
"Management has permitted the next step.",APPROVED
"This process is now confirm for the next phase.",APPROVED
"We have supported your proposal.",APPROVED
"This process is now endorse for the next phase.",APPROVED
"Your plan is ok and ready to proceed.",APPROVED
"It has been officially consented.",APPROVED
"This process is now approve of for the next phase.",APPROVED
"Management has favoured the next step.",APPROVED
"Your request is green light.",APPROVED
"Your plan is permit and ready to proceed.",APPROVED
"Everything looks validated and good to go.",APPROVED
"This process is now sanctioned for the next phase.",APPROVED
"We have give the green light your proposal.",APPROVED
"It has been officially accept.",APPROVED
"The document has been thoroughly permitted.",APPROVED
"We are pleased to go-ahead the partnership.",APPROVED
"consent the revised version has been accepted.",APPROVED
"Everything looks favour and good to go.",APPROVED
"The document has been thoroughly consented.",APPROVED
"supported all aspects have been reviewed carefully.",APPROVED
"Your plan is favoured and ready to proceed.",APPROVED
"It has been officially agreed.",APPROVED
"The document has been thoroughly give the green light.",APPROVED
"Everything looks sanctioned and good to go.",APPROVED
"The committee confirmed the decision unanimously.",APPROVED
"Your plan is confirm and ready to proceed.",APPROVED
"favour all aspects have been reviewed carefully.",APPROVED
"endorse all aspects have been reviewed carefully.",APPROVED
"The committee validate the decision unanimously.",APPROVED
"Everything looks uphold and good to go.",APPROVED
"The document has been thoroughly upheld.",APPROVED
"Management has give the go-ahead the next step.",APPROVED
"go-ahead the project has been successfully completed.",APPROVED
"give the green light all aspects have been reviewed carefully.",APPROVED
"It has been officially endorsed.",APPROVED
"Your plan is accepted and ready to proceed.",APPROVED
"It has been officially consent.",APPROVED
"Management has sanction the next step.",APPROVED
"This process is now approved for the next phase.",APPROVED
"It has been officially validated.",APPROVED
"We are pleased to approve of the partnership.",APPROVED
"This process is now validate for the next phase.",APPROVED
"permit all aspects have been reviewed carefully.",APPROVED
"consented the project has been successfully completed.",APPROVED
"The document has been thoroughly accept.",APPROVED
"give the green light the project has been successfully completed.",APPROVED
"Everything looks confirm and good to go.",APPROVED
"We have support your proposal.",APPROVED
"We are pleased to ratify the partnership.",APPROVED
"This process is now consented for the next phase.",APPROVED
"It has been officially confirmed.",APPROVED
"ratified the revised version has been accepted.",APPROVED
"Your request is permitted.",APPROVED
"The committee supported the decision unanimously.",APPROVED
"Management has confirm the next step.",APPROVED
"agreed the revised version has been accepted.",APPROVED
"Everything looks give the go-ahead and good to go.",APPROVED
"The committee validated the decision unanimously.",APPROVED
"Our team approved the changes proposed.",APPROVED
"consent the project has been successfully completed.",APPROVED
"Your plan is ratify and ready to proceed.",APPROVED
"Management has approved of the next step.",APPROVED
"Management has go-ahead the next step.",APPROVED
"endorsed the project has been successfully completed.",APPROVED
"Your request is validated.",APPROVED
"We are pleased to favoured the partnership.",APPROVED
"Our team consented the changes proposed.",APPROVED
"approve the project has been successfully completed.",APPROVED
"We have agreed your proposal.",APPROVED
"It has been officially ok.",APPROVED
"We are pleased to okayed the partnership.",APPROVED
"We have approved your proposal.",APPROVED
"Our team consent the changes proposed.",APPROVED
"Our team supported the changes proposed.",APPROVED
"approve of the project has been successfully completed.",APPROVED
"Everything looks agree and good to go.",APPROVED
"give the go-ahead all aspects have been reviewed carefully.",APPROVED
"Your request is accepted.",APPROVED
"The committee accepted the decision unanimously.",APPROVED
"It has been officially approve of.",APPROVED
"Our team confirm the changes proposed.",APPROVED
"It has been officially give the go-ahead.",APPROVED
"We have ok your proposal.",APPROVED
"agreed the project has been successfully completed.",APPROVED
"It has been officially validate.",APPROVED
"Management has favour the next step.",APPROVED
"It has been officially favour.",APPROVED
"The committee ok the decision unanimously.",APPROVED
"The document has been thoroughly support.",APPROVED
"This process is now green light for the next phase.",APPROVED
"Your request is confirm.",APPROVED
"Your request is validate.",APPROVED
"Your request is permit.",APPROVED
"Your request is okayed.",APPROVED
"Management has accepted the next step.",APPROVED
"support all aspects have been reviewed carefully.",APPROVED
"Everything looks ok and good to go.",APPROVED
"accept the project has been successfully completed.",APPROVED
"approved the project has been successfully completed.",APPROVED
"The document has been thoroughly give the go-ahead.",APPROVED
"go-ahead the revised version has been accepted.",APPROVED
"Your plan is agreed and ready to proceed.",APPROVED
"We have okay your proposal.",APPROVED
"It has been officially permit.",APPROVED
"endorse the project has been successfully completed.",APPROVED
"Everything looks sanction and good to go.",APPROVED
"The committee sanction the decision unanimously.",APPROVED
"accept all aspects have been reviewed carefully.",APPROVED
"We have confirm your proposal.",APPROVED
"This process is now permit for the next phase.",APPROVED
"It has been officially okayed.",APPROVED
"The committee permit the decision unanimously.",APPROVED
"Your request is approved.",APPROVED
"This process is now give the green light for the next phase.",APPROVED
"Everything looks favoured and good to go.",APPROVED
"approved of the revised version has been accepted.",APPROVED
"It has been officially ratify.",APPROVED
"approve the revised version has been accepted.",APPROVED
"We have confirmed your proposal.",APPROVED
"accepted the revised version has been accepted.",APPROVED
"Our team ratified the changes proposed.",APPROVED
"approved of the project has been successfully completed.",APPROVED
"We are pleased to accept the partnership.",APPROVED
"Everything looks consented and good to go.",APPROVED
"Your request is accept.",APPROVED
"favour the revised version has been accepted.",APPROVED
"The committee approved of the decision unanimously.",APPROVED
"okayed the revised version has been accepted.",APPROVED
"approved all aspects have been reviewed carefully.",APPROVED
"confirmed all aspects have been reviewed carefully.",APPROVED
"This process is now sanction for the next phase.",APPROVED
"Your plan is sanctioned and ready to proceed.",APPROVED
"Everything looks confirmed and good to go.",APPROVED
"It has been officially permitted.",APPROVED
"Your plan is permitted and ready to proceed.",APPROVED
"We have permitted your proposal.",APPROVED
"We have approved of your proposal.",APPROVED
"It has been officially approved.",APPROVED
"We have okayed your proposal.",APPROVED
"We have consent your proposal.",APPROVED
"It has been officially approved of.",APPROVED
"sanctioned the project has been successfully completed.",APPROVED
"This process is now give the go-ahead for the next phase.",APPROVED
"The document has been thoroughly validated.",APPROVED
"Management has agree the next step.",APPROVED
"sanctioned all aspects have been reviewed carefully.",APPROVED
"Everything looks permitted and good to go.",APPROVED
"We are pleased to accepted the partnership.",APPROVED
"We have upheld your proposal.",APPROVED
"This process is now favour for the next phase.",APPROVED
"Our team favour the changes proposed.",APPROVED
"Our team validate the changes proposed.",APPROVED
"Management has upheld the next step.",APPROVED
"Everything looks approved of and good to go.",APPROVED
"Our team approve the changes proposed.",APPROVED
"sanctioned the revised version has been accepted.",APPROVED
"This process is now accept for the next phase.",APPROVED
"The document has been thoroughly approved of.",APPROVED
"The document has been thoroughly ratified.",APPROVED
"The document has been thoroughly confirmed.",APPROVED
"Our team sanctioned the changes proposed.",APPROVED
"Your request is favour.",APPROVED
"This process is now endorsed for the next phase.",APPROVED
"Our team confirmed the changes proposed.",APPROVED
"The committee consented the decision unanimously.",APPROVED
"support the revised version has been accepted.",APPROVED
"It has been officially endorse.",APPROVED
"Your plan is consented and ready to proceed.",APPROVED
"The document has been thoroughly agreed.",APPROVED
"Your request is consented.",APPROVED
"We have give the go-ahead your proposal.",APPROVED
"Your request is okay.",APPROVED
"Your request is sanctioned.",APPROVED
"validate the revised version has been accepted.",APPROVED
"Management has approve the next step.",APPROVED
"We are pleased to ok the partnership.",APPROVED
"We are pleased to supported the partnership.",APPROVED
"We have approve of your proposal.",APPROVED
"We are pleased to green light the partnership.",APPROVED
"We are pleased to consent the partnership.",APPROVED
"We are pleased to approved of the partnership.",APPROVED
"We are pleased to uphold the partnership.",APPROVED
"We are pleased to favour the partnership.",APPROVED
"We are pleased to validate the partnership.",APPROVED
"The committee endorsed the decision unanimously.",APPROVED
"We have ratified your proposal.",APPROVED
"uphold the project has been successfully completed.",APPROVED
"Your request is give the go-ahead.",APPROVED
"We have sanctioned your proposal.",APPROVED
"Management has ok the next step.",APPROVED
"We are pleased to permit the partnership.",APPROVED
"Everything looks accept and good to go.",APPROVED
"Everything looks approve of and good to go.",APPROVED
"The document has been thoroughly uphold.",APPROVED
"Your plan is okay and ready to proceed.",APPROVED
"ratified all aspects have been reviewed carefully.",APPROVED
"We have endorsed your proposal.",APPROVED
"Your request is support.",APPROVED
"agree the revised version has been accepted.",APPROVED
"The committee upheld the decision unanimously.",APPROVED
"Your plan is okayed and ready to proceed.",APPROVED
"sanction all aspects have been reviewed carefully.",APPROVED
"Everything looks consent and good to go.",APPROVED
"approved of all aspects have been reviewed carefully.",APPROVED
"The committee approve of the decision unanimously.",APPROVED
"Everything looks supported and good to go.",APPROVED
"permitted all aspects have been reviewed carefully.",APPROVED
"Your plan is agree and ready to proceed.",APPROVED
"approve of the revised version has been accepted.",APPROVED
"Management has sanctioned the next step.",APPROVED
"uphold the revised version has been accepted.",APPROVED
"The document has been thoroughly green light.",APPROVED
"The committee agreed the decision unanimously.",APPROVED
"Your request is sanction.",APPROVED
"Your request is upheld.",APPROVED
"Our team give the go-ahead the changes proposed.",APPROVED
"Your request is go-ahead.",APPROVED
"The committee okayed the decision unanimously.",APPROVED
"approve of all aspects have been reviewed carefully.",APPROVED
"confirm all aspects have been reviewed carefully.",APPROVED
"consent all aspects have been reviewed carefully.",APPROVED
"Your request is agreed.",APPROVED
"The document has been thoroughly validate.",APPROVED
"Our team endorse the changes proposed.",APPROVED
"upheld all aspects have been reviewed carefully.",APPROVED
"Everything looks approved and good to go.",APPROVED
"The committee green light the decision unanimously.",APPROVED
"This process is now confirmed for the next phase.",APPROVED
"Our team okayed the changes proposed.",APPROVED
"ratify the revised version has been accepted.",APPROVED
"Our team uphold the changes proposed.",APPROVED
"The committee uphold the decision unanimously.",APPROVED
"The committee favoured the decision unanimously.",APPROVED
"We have agree your proposal.",APPROVED
"Your request is approve of.",APPROVED
"We are pleased to agree the partnership.",APPROVED
"The document has been thoroughly ratify.",APPROVED
"Everything looks ratified and good to go.",APPROVED
"The committee consent the decision unanimously.",APPROVED
"favoured the revised version has been accepted.",APPROVED
"The committee agree the decision unanimously.",APPROVED
"This process is now agreed for the next phase.",APPROVED
"The committee permitted the decision unanimously.",APPROVED
"green light the revised version has been accepted.",APPROVED
"Management has consent the next step.",APPROVED
"okay the revised version has been accepted.",APPROVED
"This process is now ratified for the next phase.",APPROVED
"endorsed all aspects have been reviewed carefully.",APPROVED
"Your request is approve.",APPROVED
"We have go-ahead your proposal.",APPROVED
"consented all aspects have been reviewed carefully.",APPROVED
"I not approved", NOT_APPROVED
"I not approve", NOT_APPROVED
"I not endorsed", NOT_APPROVED
"I not endorse", NOT_APPROVED
"I not accept", NOT_APPROVED
"I not accepted", NOT_APPROVED
"I not confirmed", NOT_APPROVED
"I not confirm", NOT_APPROVED
"I not agreed", NOT_APPROVED
"I not agree", NOT_APPROVED
"I not validated", NOT_APPROVED
"I not validate", NOT_APPROVED
"I not sanctioned", NOT_APPROVED
"I not sanction", NOT_APPROVED
"I not ratified", NOT_APPROVED
"I not ratify", NOT_APPROVED
"I not supported", NOT_APPROVED
"I not support", NOT_APPROVED
"I not permitted", NOT_APPROVED
"I not permit", NOT_APPROVED
"I not favoured", NOT_APPROVED
"I not favour", NOT_APPROVED
"I not upheld", NOT_APPROVED
"I not uphold", NOT_APPROVED
"I not consented", NOT_APPROVED
"I not consent", NOT_APPROVED
"I not go-ahead", NOT_APPROVED
"I not give the go-ahead", NOT_APPROVED
"I not green light", NOT_APPROVED
"I not give the green light", NOT_APPROVED
"I not okayed", NOT_APPROVED
"I not okay", NOT_APPROVED
"I not approved of", NOT_APPROVED
"I not approve of", NOT_APPROVED
"We cannot ratify this request",NOT_APPROVED
"The approval has not been endorse at this time",NOT_APPROVED
"This is not confirm",NOT_APPROVED
"Our team did not confirmed",NOT_APPROVED
"Unfortunately, we did not supported",NOT_APPROVED
"You are not confirmed",NOT_APPROVED
"Your request is not endorsed",NOT_APPROVED
"We cannot consented this request",NOT_APPROVED
"The request has not yet been sanction",NOT_APPROVED
"Our team did not approved of",NOT_APPROVED
"Approval has not been given to endorsed",NOT_APPROVED
"You are not ratified",NOT_APPROVED
"We cannot sanctioned",NOT_APPROVED
"The request has not yet been agreed",NOT_APPROVED
"We cannot approve this request",NOT_APPROVED
"You are not supported",NOT_APPROVED
"Your proposal has not been upheld",NOT_APPROVED
"Unfortunately, we did not confirm",NOT_APPROVED
"Our team did not give the go-ahead",NOT_APPROVED
"We cannot uphold this request",NOT_APPROVED
"This decision has not been ratify",NOT_APPROVED
"Management has not endorsed",NOT_APPROVED
"We did not accepted",NOT_APPROVED
"We cannot consent",NOT_APPROVED
"The request has not yet been okay",NOT_APPROVED
"This is not give the green light",NOT_APPROVED
"Unfortunately, we did not confirmed",NOT_APPROVED
"Our team did not permitted",NOT_APPROVED
"I not endorsed",NOT_APPROVED
"Unfortunately, we did not okay",NOT_APPROVED
"We cannot grant your request at this time.",NOT_APPROVED
"Your request is not okayed",NOT_APPROVED
"Your request is not consented",NOT_APPROVED
"Your proposal has not been ratified",NOT_APPROVED
"Your proposal has not been uphold",NOT_APPROVED
"We regret to inform you that it was not accept",NOT_APPROVED
"The request has not yet been consent",NOT_APPROVED
"Your proposal has not been okay",NOT_APPROVED
"Management has not confirm",NOT_APPROVED
"Approval has not been given to green light",NOT_APPROVED
"It is not possible to endorse",NOT_APPROVED
"The request has not yet been agree",NOT_APPROVED
"I not give the go-ahead",NOT_APPROVED
"It is not possible to validated",NOT_APPROVED
"We have not ratified your application",NOT_APPROVED
"The approval has not been agreed at this time",NOT_APPROVED
"We have not agree your application",NOT_APPROVED
"We did not accept",NOT_APPROVED
"Approval has not been given to give the go-ahead",NOT_APPROVED
"We did not endorse",NOT_APPROVED
"Unfortunately, we did not green light",NOT_APPROVED
"The approval has not been uphold at this time",NOT_APPROVED
"You are not consent",NOT_APPROVED
"Approval has not been given to favour",NOT_APPROVED
"We cannot ratified this request",NOT_APPROVED
"Unfortunately, we did not agreed",NOT_APPROVED
"We did not sanctioned",NOT_APPROVED
"We did not permit",NOT_APPROVED
"This decision has not been validated",NOT_APPROVED
"Your proposal has not been validate",NOT_APPROVED
"This decision has not been approve",NOT_APPROVED
"Unfortunately, we did not approve of",NOT_APPROVED
"Unfortunately, we did not ratify",NOT_APPROVED
"Your request is not approve",NOT_APPROVED
"We did not uphold",NOT_APPROVED
"We cannot endorse",NOT_APPROVED
"The request has not yet been support",NOT_APPROVED
"This is not consent",NOT_APPROVED
"We have not permitted your application",NOT_APPROVED
"We have not favoured your application",NOT_APPROVED
"We regret to inform you that it was not sanctioned",NOT_APPROVED
"Management has not upheld",NOT_APPROVED
"We did not agreed",NOT_APPROVED
"The request has not yet been endorsed",NOT_APPROVED
"We have not confirm your application",NOT_APPROVED
"It has not been validated",NOT_APPROVED
"We regret to inform you that it was not approve of",NOT_APPROVED
"We regret to inform you that it was not uphold",NOT_APPROVED
"I not sanction",NOT_APPROVED
"Our team did not endorse",NOT_APPROVED
"Your request is not upheld",NOT_APPROVED
"It is not possible to accepted",NOT_APPROVED
"It has not been accept",NOT_APPROVED
"We cannot green light this request",NOT_APPROVED
"You are not agree",NOT_APPROVED
"The request has not yet been supported",NOT_APPROVED
"The approval has not been give the go-ahead at this time",NOT_APPROVED
"We cannot uphold",NOT_APPROVED
"I not agreed",NOT_APPROVED
"This is not sanctioned",NOT_APPROVED
"We cannot approved of",NOT_APPROVED
"We did not approved of",NOT_APPROVED
"The request has not yet been sanctioned",NOT_APPROVED
"I not upheld",NOT_APPROVED
"It has not been approve of",NOT_APPROVED
"Unfortunately, we did not approve",NOT_APPROVED
"We have not green light your application",NOT_APPROVED
"It has not been okay",NOT_APPROVED
"This is not validate",NOT_APPROVED
"We cannot favour this request",NOT_APPROVED
"Your request is not agree",NOT_APPROVED
"Unfortunately, we did not sanctioned",NOT_APPROVED
"It has not been green light",NOT_APPROVED
"The approval has not been sanctioned at this time",NOT_APPROVED
"Your request is not approved of",NOT_APPROVED
"We regret to inform you that it was not green light",NOT_APPROVED
"Your request is not okay",NOT_APPROVED
"We did not confirmed",NOT_APPROVED
"We have not give the green light your application",NOT_APPROVED
"This decision has not been support",NOT_APPROVED
"I not uphold",NOT_APPROVED
"You are not uphold",NOT_APPROVED
"We have not agreed your application",NOT_APPROVED
"This decision has not been okay",NOT_APPROVED
"We cannot supported this request",NOT_APPROVED
"We cannot upheld this request",NOT_APPROVED
"We have not uphold your application",NOT_APPROVED
"This is not green light",NOT_APPROVED
"Your proposal has not been approve",NOT_APPROVED
"We regret to inform you that it was not permit",NOT_APPROVED
"Your request is not accepted",NOT_APPROVED
"Approval has not been given to approve",NOT_APPROVED
"Unfortunately, we did not endorsed",NOT_APPROVED
"We regret to inform you that it was not validate",NOT_APPROVED
"Your proposal did not meet our requirements.",NOT_APPROVED
"Management has not consent",NOT_APPROVED
"It is not possible to agree",NOT_APPROVED
"This is not approve of",NOT_APPROVED
"It is not possible to sanction",NOT_APPROVED
"It is not possible to endorsed",NOT_APPROVED
"The request has not yet been validate",NOT_APPROVED
"This is not favoured",NOT_APPROVED
"We regret to inform you that it was not supported",NOT_APPROVED
"It has not been agreed",NOT_APPROVED
"We cannot favoured this request",NOT_APPROVED
"The approval has not been consent at this time",NOT_APPROVED
"We have not accept your application",NOT_APPROVED
"Unfortunately, we did not endorse",NOT_APPROVED
"You are not consented",NOT_APPROVED
"This is not give the go-ahead",NOT_APPROVED
"This is not okayed",NOT_APPROVED
"Management has not green light",NOT_APPROVED
"We have not go-ahead your application",NOT_APPROVED
"It is not possible to consented",NOT_APPROVED
"You are not accept",NOT_APPROVED
"You are not upheld",NOT_APPROVED
"This is not consented",NOT_APPROVED
"We have reviewed your request and cannot move forward.",NOT_APPROVED
"The request has not yet been approved of",NOT_APPROVED
"Your proposal has not been favour",NOT_APPROVED
"It is not possible to ratified",NOT_APPROVED
"Management has not validated",NOT_APPROVED
"We cannot endorsed",NOT_APPROVED
"Unfortunately, we did not sanction",NOT_APPROVED
"We have not approve of your application",NOT_APPROVED
"We did not okay",NOT_APPROVED
"You are not permit",NOT_APPROVED
"Your request is not sanctioned",NOT_APPROVED
"Our team did not endorsed",NOT_APPROVED
"Unfortunately, we did not give the green light",NOT_APPROVED
"The approval has not been accept at this time",NOT_APPROVED
"Our team did not upheld",NOT_APPROVED
"It has not been ratified",NOT_APPROVED
"It is not possible to approved of",NOT_APPROVED
"Management has not okay",NOT_APPROVED
"This decision has not been upheld",NOT_APPROVED
"Your proposal has not been agreed",NOT_APPROVED
"The approval has not been go-ahead at this time",NOT_APPROVED
"This decision has not been permitted",NOT_APPROVED
"The approval has not been confirm at this time",NOT_APPROVED
"I not okayed",NOT_APPROVED
"Approval has not been given to agreed",NOT_APPROVED
"The approval has not been sanction at this time",NOT_APPROVED
"Your proposal has not been endorsed",NOT_APPROVED
"The approval has not been support at this time",NOT_APPROVED
"It has not been sanction",NOT_APPROVED
"Your proposal has not been support",NOT_APPROVED
"We have not consented your application",NOT_APPROVED
"It is not possible to okayed",NOT_APPROVED
"Your proposal has not been give the green light",NOT_APPROVED
"Your request is not accept",NOT_APPROVED
"Our team did not support",NOT_APPROVED
"We cannot permit",NOT_APPROVED
"We have not okay your application",NOT_APPROVED
"Your request is not green light",NOT_APPROVED
"The request has not yet been ratify",NOT_APPROVED
"We cannot give the go-ahead this request",NOT_APPROVED
"We cannot sanction",NOT_APPROVED
"Approval has not been given to consented",NOT_APPROVED
"This decision has not been confirm",NOT_APPROVED
"This decision has not been confirmed",NOT_APPROVED
"We did not green light",NOT_APPROVED
"We cannot accepted this request",NOT_APPROVED
"Your proposal has not been accept",NOT_APPROVED
"You are not support",NOT_APPROVED
"We did not upheld",NOT_APPROVED
"We have not confirmed your application",NOT_APPROVED
"We regret to inform you that it was not approved",NOT_APPROVED
"This is not permitted",NOT_APPROVED
"Our team did not agreed",NOT_APPROVED
"It has not been ratify",NOT_APPROVED
"It has not been go-ahead",NOT_APPROVED
"It has not been endorsed",NOT_APPROVED
"We cannot upheld",NOT_APPROVED
"It is not possible to uphold",NOT_APPROVED
"Your proposal has not been endorse",NOT_APPROVED
"The approval has not been favour at this time",NOT_APPROVED
"We cannot confirmed this request",NOT_APPROVED
"I not validate",NOT_APPROVED
"We cannot validated this request",NOT_APPROVED
"We cannot approve your request due to missing documentation.",NOT_APPROVED
"It has not been upheld",NOT_APPROVED
"We cannot permitted this request",NOT_APPROVED
"Unfortunately, we did not consented",NOT_APPROVED
"This is not approve",NOT_APPROVED
"We regret to inform you that it was not ratify",NOT_APPROVED
"This is not go-ahead",NOT_APPROVED
"Management has not give the green light",NOT_APPROVED
"Management has not approve of",NOT_APPROVED
