Text,Label
"Your application is under consideration.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"The request is outside our current focus.",REJECTION
"We cannot support your proposal.",REJECTION
"We are unable to move forward with this.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your request has been declined.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"This submission does not meet our criteria.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"The request is outside our current focus.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"We cannot support your proposal.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Please provide clarification on your proposal.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"This submission does not meet our criteria.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Your request has been declined.",REJECTION
"The request is outside our current focus.",REJECTION
"We are unable to move forward with this.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"We have to reject your application.",REJECTION
"The request has been evaluated and declined.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"Your request has been declined.",REJECTION
"Your application has not been successful.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Your application does not meet our requirements.",REJECTION
"The request has been evaluated and declined.",REJECTION
"We have to reject your application.",REJECTION
"Your request has been declined.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"Your request has been declined.",REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"Can you provide additional information?",NOT_REJECTION
"We cannot accommodate your request at this time.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Your request has been reviewed and denied.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"We need more time to make a decision.",NOT_REJECTION
"We have to reject your application.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"Your request has been forwarded to the appropriate department.",NOT_REJECTION
"The request has been evaluated and declined.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"We cannot support your proposal.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"We are unable to grant your request.",REJECTION
"This submission does not meet our criteria.",REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"We will get back to you shortly.",NOT_REJECTION
"The request is outside our current focus.",REJECTION
"I'm sorry, but we cannot proceed.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Your submission is being processed.",NOT_REJECTION
"We are unable to move forward with this.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"Your submission is being processed.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"Your application is under consideration.",NOT_REJECTION
"Can you provide additional information?",NOT_REJECTION
"We have to reject your application.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your application has not been successful.",REJECTION
"This request cannot be accepted at this time.",REJECTION
"Your application does not meet our requirements.",REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"We are pleased to approve your proposal.",NOT_REJECTION
"Unfortunately, we cannot approve your proposal.",REJECTION
"Let's set up a meeting to discuss this further.",NOT_REJECTION
"We have decided to reject your request.",REJECTION
"Your application does not meet our requirements.",REJECTION
"Your application is under consideration.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"The request has been evaluated and declined.",REJECTION
"Your submission is currently being evaluated.",NOT_REJECTION
"We appreciate your submission and are reviewing it.",NOT_REJECTION
"I regret to inform you that we cannot proceed.",REJECTION
"We are currently considering your proposal.",NOT_REJECTION
"Your proposal is being assessed.",NOT_REJECTION
"Thank you for your request, we will review it.",NOT_REJECTION
"We acknowledge receipt of your proposal.",NOT_REJECTION
"Unfortunately, we must decline.",REJECTION
"Your application has not been successful.",REJECTION
"We are unable to grant your request.",REJECTION
"We need more time to make a decision.",NOT_REJECTION
"Our team is evaluating your request.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"Let's discuss the next steps.",NOT_REJECTION
"We are happy to move forward with your request.",NOT_REJECTION
"This request cannot be accepted at this time.",REJECTION
"We cannot accommodate your request at this time.",REJECTION
"We are unable to grant your request.",REJECTION
"This submission does not meet our criteria.",REJECTION
"Your request was rejected.",REJECTION
"Your request was reject.",REJECTION
"Your request was denied.",REJECTION
"Your request was declined.",REJECTION
"Your request was refused.",REJECTION
"Your request was dismissed.",REJECTION
"Your request was disapproved.",REJECTION
"Your request was discarded.",REJECTION
"Your request was opposed.",REJECTION
"Your request was turned down.",REJECTION
"Your request was blocked.",REJECTION
"Your request was withheld.",REJECTION
"Your request was disallowed.",REJECTION
"Your request was prohibited.",REJECTION
"Your request was neglected.",REJECTION
"Your request was forbidden.",REJECTION
"Your request was excluded.",REJECTION
"Your request was unaccepted.",REJECTION
"Your request was restricted.",REJECTION
"Your request was discredited.",REJECTION
"We regret to inform you that your proposal has been rejected.",REJECTION
"We regret to inform you that your proposal has been reject.",REJECTION
"We regret to inform you that your proposal has been denied.",REJECTION
"We regret to inform you that your proposal has been declined.",REJECTION
"We regret to inform you that your proposal has been refused.",REJECTION
"We regret to inform you that your proposal has been dismissed.",REJECTION
"We regret to inform you that your proposal has been disapproved.",REJECTION
"We regret to inform you that your proposal has been discarded.",REJECTION
"We regret to inform you that your proposal has been opposed.",REJECTION
"We regret to inform you that your proposal has been turned down.",REJECTION
"We regret to inform you that your proposal has been blocked.",REJECTION
"We regret to inform you that your proposal has been withheld.",REJECTION
"We regret to inform you that your proposal has been disallowed.",REJECTION
"We regret to inform you that your proposal has been prohibited.",REJECTION
"We regret to inform you that your proposal has been neglected.",REJECTION
"We regret to inform you that your proposal has been forbidden.",REJECTION
"We regret to inform you that your proposal has been excluded.",REJECTION
"We regret to inform you that your proposal has been unaccepted.",REJECTION
"We regret to inform you that your proposal has been restricted.",REJECTION
"We regret to inform you that your proposal has been discredited.",REJECTION
"I wouldn't approved",REJECTION
"I wouldn't approve",REJECTION
"I wouldn't endorsed",REJECTION
"I wouldn't endorse",REJECTION
"I wouldn't accept",REJECTION
"I wouldn't accepted",REJECTION
"I wouldn't confirmed",REJECTION
"I wouldn't confirm",REJECTION
"I wouldn't agreed",REJECTION
"I wouldn't agree",REJECTION
"I wouldn't validated",REJECTION
"I wouldn't validate",REJECTION
"I wouldn't sanctioned",REJECTION
"I wouldn't sanction",REJECTION
"I wouldn't ratified",REJECTION
"I wouldn't ratify",REJECTION
"I wouldn't supported",REJECTION
"I wouldn't support",REJECTION
"I wouldn't permitted",REJECTION
"I wouldn't permit",REJECTION
"I wouldn't favoured",REJECTION
"I wouldn't favour",REJECTION
"I wouldn't upheld",REJECTION
"I wouldn't uphold",REJECTION
"I wouldn't consented",REJECTION
"I wouldn't consent",REJECTION
"I wouldn't go-ahead",REJECTION
"I wouldn't give the go-ahead",REJECTION
"I wouldn't green light",REJECTION
"I wouldn't give the green light",REJECTION
"I wouldn't okayed",REJECTION
"I wouldn't okay",REJECTION
"I wouldn't approved of",REJECTION
"I wouldn't approve of",REJECTION
"I do not approved",REJECTION
"I do not approve",REJECTION
"I do not endorsed",REJECTION
"I do not endorse",REJECTION
"I do not accept",REJECTION
"I do not accepted",REJECTION
"I do not confirmed",REJECTION
"I do not confirm",REJECTION
"I do not agreed",REJECTION
"I do not agree",REJECTION
"I do not validated",REJECTION
"I do not validate",REJECTION
"I do not sanctioned",REJECTION
"I do not sanction",REJECTION
"I do not ratified",REJECTION
"I do not ratify",REJECTION
"I do not supported",REJECTION
"I do not support",REJECTION
"I do not permitted",REJECTION
"I do not permit",REJECTION
"I do not favoured",REJECTION
"I do not favour",REJECTION
"I do not upheld",REJECTION
"I do not uphold",REJECTION
"I do not consented",REJECTION
"I do not consent",REJECTION
"I do not go-ahead",REJECTION
"I do not give the go-ahead",REJECTION
"I do not green light",REJECTION
"I do not give the green light",REJECTION
"I do not okayed",REJECTION
"I do not okay",REJECTION
"I do not approved of",REJECTION
"I do not approve of",REJECTION
"I don't approved",REJECTION
"I don't approve",REJECTION
"I don't endorsed",REJECTION
"I don't endorse",REJECTION
"I don't accept",REJECTION
"I don't accepted",REJECTION
"I don't confirmed",REJECTION
"I don't confirm",REJECTION
"I don't agreed",REJECTION
"I don't agree",REJECTION
"I don't validated",REJECTION
"I don't validate",REJECTION
"I don't sanctioned",REJECTION
"I don't sanction",REJECTION
"I don't ratified",REJECTION
"I don't ratify",REJECTION
"I don't supported",REJECTION
"I don't support",REJECTION
"I don't permitted",REJECTION
"I don't permit",REJECTION
"I don't favoured",REJECTION
"I don't favour",REJECTION
"I don't upheld",REJECTION
"I don't uphold",REJECTION
"I don't consented",REJECTION
"I don't consent",REJECTION
"I don't go-ahead",REJECTION
"I don't give the go-ahead",REJECTION
"I don't green light",REJECTION
"I don't give the green light",REJECTION
"I don't okayed",REJECTION
"I don't okay",REJECTION
"I don't approved of",REJECTION
"I don't approve of",REJECTION
"I wouldn't approved",REJECTION
"I wouldn't approve",REJECTION
"I wouldn't endorsed",REJECTION
"I wouldn't endorse",REJECTION
"I wouldn't accept",REJECTION
"I wouldn't accepted",REJECTION
"I wouldn't confirmed",REJECTION
"I wouldn't confirm",REJECTION
"I wouldn't agreed",REJECTION
"I wouldn't agree",REJECTION
"I wouldn't validated",REJECTION
"I wouldn't validate",REJECTION
"I wouldn't sanctioned",REJECTION
"I wouldn't sanction",REJECTION
"I wouldn't ratified",REJECTION
"I wouldn't ratify",REJECTION
"I wouldn't supported",REJECTION
"I wouldn't support",REJECTION
"I wouldn't permitted",REJECTION
"I wouldn't permit",REJECTION
"I wouldn't favoured",REJECTION
"I wouldn't favour",REJECTION
"I wouldn't upheld",REJECTION
"I wouldn't uphold",REJECTION
"I wouldn't consented",REJECTION
"I wouldn't consent",REJECTION
"I wouldn't go-ahead",REJECTION
"I wouldn't give the go-ahead",REJECTION
"I wouldn't green light",REJECTION
"I wouldn't give the green light",REJECTION
"I wouldn't okayed",REJECTION
"I wouldn't okay",REJECTION
"I wouldn't approved of",REJECTION
"I wouldn't approve of",REJECTION
"I not approved",REJECTION
"I not approve",REJECTION
"I not endorsed",REJECTION
"I not endorse",REJECTION
"I not accept",REJECTION
"I not accepted",REJECTION
"I not confirmed",REJECTION
"I not confirm",REJECTION
"I not agreed",REJECTION
"I not agree",REJECTION
"I not validated",REJECTION
"I not validate",REJECTION
"I not sanctioned",REJECTION
"I not sanction",REJECTION
"I not ratified",REJECTION
"I not ratify",REJECTION
"I not supported",REJECTION
"I not support",REJECTION
"I not permitted",REJECTION
"I not permit",REJECTION
"I not favoured",REJECTION
"I not favour",REJECTION
"I not upheld",REJECTION
"I not uphold",REJECTION
"I not consented",REJECTION
"I not consent",REJECTION
"I not go-ahead",REJECTION
"I not give the go-ahead",REJECTION
"I not green light",REJECTION
"I not give the green light",REJECTION
"I not okayed",REJECTION
"I not okay",REJECTION
"I not approved of",REJECTION
"I not approve of",REJECTION
"I don't approved",REJECTION
"I don't approve",REJECTION
"I don't endorsed",REJECTION
"I don't endorse",REJECTION
"I don't accept",REJECTION
"I don't accepted",REJECTION
"I don't confirmed",REJECTION
"I don't confirm",REJECTION
"I don't agreed",REJECTION
"I don't agree",REJECTION
"I don't validated",REJECTION
"I don't validate",REJECTION
"I don't sanctioned",REJECTION
"I don't sanction",REJECTION
"I don't ratified",REJECTION
"I don't ratify",REJECTION
"I don't supported",REJECTION
"I don't support",REJECTION
"I don't permitted",REJECTION
"I don't permit",REJECTION
"I don't favoured",REJECTION
"I don't favour",REJECTION
"I don't upheld",REJECTION
"I don't uphold",REJECTION
"I don't consented",REJECTION
"I don't consent",REJECTION
"I don't go-ahead",REJECTION
"I don't give the go-ahead",REJECTION
"I don't green light",REJECTION
"I don't give the green light",REJECTION
"I don't okayed",REJECTION
"I don't okay",REJECTION
"I don't approved of",REJECTION
"I don't approve of",REJECTION
"doesn't approved",REJECTION
"doesn't approve",REJECTION
"doesn't endorsed",REJECTION
"doesn't endorse",REJECTION
"doesn't accept",REJECTION
"doesn't accepted",REJECTION
"doesn't confirmed",REJECTION
"doesn't confirm",REJECTION
"doesn't agreed",REJECTION
"doesn't agree",REJECTION
"doesn't validated",REJECTION
"doesn't validate",REJECTION
"doesn't sanctioned",REJECTION
"doesn't sanction",REJECTION
"doesn't ratified",REJECTION
"doesn't ratify",REJECTION
"doesn't supported",REJECTION
"doesn't support",REJECTION
"doesn't permitted",REJECTION
"doesn't permit",REJECTION
"doesn't favoured",REJECTION
"doesn't favour",REJECTION
"doesn't upheld",REJECTION
"doesn't uphold",REJECTION
"doesn't consented",REJECTION
"doesn't consent",REJECTION
"doesn't go-ahead",REJECTION
"doesn't give the go-ahead",REJECTION
"doesn't green light",REJECTION
"doesn't give the green light",REJECTION
"doesn't okayed",REJECTION
"doesn't okay",REJECTION
"doesn't approved of",REJECTION
"doesn't approve of",REJECTION
"I do not approved",REJECTION
"I do not approve",REJECTION
"I do not endorsed",REJECTION
"I do not endorse",REJECTION
"I do not accept",REJECTION
"I do not accepted",REJECTION
"I do not confirmed",REJECTION
"I do not confirm",REJECTION
"I do not agreed",REJECTION
"I do not agree",REJECTION
"I do not validated",REJECTION
"I do not validate",REJECTION
"I do not sanctioned",REJECTION
"I do not sanction",REJECTION
"I do not ratified",REJECTION
"I do not ratify",REJECTION
"I do not supported",REJECTION
"I do not support",REJECTION
"I do not permitted",REJECTION
"I do not permit",REJECTION
"I do not favoured",REJECTION
"I do not favour",REJECTION
"I do not upheld",REJECTION
"I do not uphold",REJECTION
"I do not consented",REJECTION
"I do not consent",REJECTION
"I do not go-ahead",REJECTION
"I do not give the go-ahead",REJECTION
"I do not green light",REJECTION
"I do not give the green light",REJECTION
"I do not okayed",REJECTION
"I do not okay",REJECTION
"I do not approved of",REJECTION
"I do not approve of",REJECTION
"does not approved",REJECTION
"does not approve",REJECTION
"does not endorsed",REJECTION
"does not endorse",REJECTION
"does not accept",REJECTION
"does not accepted",REJECTION
"does not confirmed",REJECTION
"does not confirm",REJECTION
"does not agreed",REJECTION
"does not agree",REJECTION
"does not validated",REJECTION
"does not validate",REJECTION
"does not sanctioned",REJECTION
"does not sanction",REJECTION
"does not ratified",REJECTION
"does not ratify",REJECTION
"does not supported",REJECTION
"does not support",REJECTION
"does not permitted",REJECTION
"does not permit",REJECTION
"does not favoured",REJECTION
"does not favour",REJECTION
"does not upheld",REJECTION
"does not uphold",REJECTION
"does not consented",REJECTION
"does not consent",REJECTION
"does not go-ahead",REJECTION
"does not give the go-ahead",REJECTION
"does not green light",REJECTION
"does not give the green light",REJECTION
"does not okayed",REJECTION
"does not okay",REJECTION
"does not approved of",REJECTION
"does not approve of",REJECTION
"I reject",REJECTION
"It rejects",REJECTION
"It is reject",REJECTION
